"duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","class"
0,"tcp","http","SF",156,634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","smtp","SF",1236,394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,20,0.08,0.07,0,0,0,0,0.89,0,"normal"
0,"tcp","http","SF",213,774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0.01,0.01,"normal"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,6,1,1,0,0,0.03,0.05,0,96,6,0.06,0.1,0.01,0,0.85,1,0.01,0,"anomaly"
0,"tcp","http","SF",254,821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0.6,72,255,1,0,0.01,0.02,0,0,0.01,0.01,"normal"
0,"tcp","efs","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,18,1,1,0,0,0.17,0.06,0,255,18,0.07,0.06,0,0,1,1,0,0,"anomaly"
10,"tcp","smtp","SF",707,343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,144,194,0.83,0.02,0.01,0.01,0,0,0,0,"normal"
0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,0.69,0.67,0,0,0,0.67,1,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,5,1,1,0,0,0.02,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","bgp","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,14,0,0,1,1,0.05,0.07,0,255,14,0.05,0.07,0,0,0,0,1,1,"anomaly"
0,"tcp","efs","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,24,1,1,0,0,0.16,0.05,0,255,24,0.09,0.05,0,0,1,1,0,0,"anomaly"
0,"tcp","smtp","SF",1779,340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,234,136,0.58,0.04,0,0,0,0,0,0,"normal"
0,"tcp","ftp_data","SF",7280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,218,48,0.22,0.02,0.22,0,0,0,0,0,"normal"
0,"tcp","ldap","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,23,1,1,0,0,0.09,0.05,0,255,23,0.09,0.06,0,0,1,1,0,0,"anomaly"
0,"tcp","smtp","SF",977,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,50,44,0.88,0.06,0.02,0,0,0,0,0,"normal"
0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,20,1,0.95,0,0,0.08,0.06,0.1,255,19,0.07,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",238,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,1,0,0.17,64,255,1,0,0.02,0.04,0.02,0.01,0,0.01,"normal"
0,"tcp","Z39_50","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,17,0,0,1,1,0.06,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1,"anomaly"
0,"tcp","pop_3","SF",38,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,104,6,0.04,0.06,0.01,0.33,0,0,0,0,"normal"
0,"tcp","http","SF",241,245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,33,0,0,0,0,1,0,0.15,148,254,1,0,0.01,0.01,0.01,0,0,0,"normal"
0,"tcp","private","RSTR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,167,1,0.01,0.42,0.41,0,0,0,0.41,1,"anomaly"
0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,20,0,0,1,1,0.15,0.06,0,110,20,0.18,0.07,0.01,0,0,0,1,1,"anomaly"
0,"tcp","http","SF",336,4154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","http","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0.33,1,0,0.67,25,255,1,0,0.04,0.11,0,0,1,0.81,"normal"
0,"tcp","ssh","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,4,1,1,0,0,0.02,0.07,0,255,17,0.07,0.06,0,0,1,1,0,0,"anomaly"
0,"tcp","other","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.04,0,0.96,1,0,1,0,255,1,0,1,0,0,0.04,0,0.96,1,"anomaly"
0,"tcp","http","SF",298,38737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","http","SF",187,5420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,21,255,1,0,0.05,0.07,0,0,0,0,"normal"
0,"tcp","smtp","SF",12648,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,40,104,0.9,0.05,0.03,0.02,0,0,0,0,"normal"
1130,"tcp","IRC","RSTR",92,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,68,23,0.34,0.03,0.01,0,0.01,0.04,0.26,0.78,"normal"
0,"tcp","http","SF",228,274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","ctf","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,19,1,1,0,0,0.15,0.05,0,255,18,0.07,0.08,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,12,1,1,0,0,0.1,0.06,0,255,12,0.05,0.08,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,8,1,1,0,0,0.07,0.06,0,255,11,0.04,0.05,0,0,1,1,0,0,"anomaly"
0,"tcp","other","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,1,0.09,0,0.91,1,0,1,0,255,1,0,1,0,0,0.09,0,0.9,1,"anomaly"
0,"tcp","discard","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2,1,1,0,0,0.01,0.06,0,255,10,0.04,0.06,0,0,1,1,0,0,"anomaly"
3,"tcp","smtp","SF",1201,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,70,79,0.43,0.06,0.01,0.03,0,0,0,0,"normal"
0,"tcp","hostnames","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,3,1,1,0,0,0.01,0.06,0,255,3,0.01,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","uucp_path","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,15,0,0,1,1,0.06,0.06,0,255,15,0.06,0.07,0,0,0,0,1,1,"anomaly"
0,"tcp","mtp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,4,1,1,0,0,0.02,0.06,0,255,11,0.04,0.06,0,0,1,1,0,0,"anomaly"
0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,19,0,0,1,1,0.42,0.07,0,255,16,0.06,0.07,0,0,0,0,1,1,"anomaly"
30,"tcp","ftp","SF",1522,4152,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,16,9,0.56,0.12,0.06,0,0,0,0,0,"normal"
0,"udp","domain_u","SF",43,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,150,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,"normal"
0,"tcp","vmnet","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,10,0,0,1,1,0.05,0.07,0,255,10,0.04,0.09,0,0,0,0,1,1,"anomaly"
0,"tcp","name","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,22,1,1,0,0,0.08,0.05,0,255,22,0.09,0.05,0,0,1,1,0,0,"anomaly"
0,"udp","domain_u","SF",43,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,"normal"
0,"tcp","http","SF",245,779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,1,0,0.2,69,255,1,0,0.01,0.03,0,0,0,0,"normal"
8,"tcp","smtp","SF",2552,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,126,84,0.67,0.03,0.01,0,0,0,0,0,"normal"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,17,1,1,0,0,0.08,0.07,0,255,17,0.07,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2,1,1,0,0,0.01,0.07,0,255,19,0.07,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,19,1,1,0,0,0.18,0.06,0,255,19,0.07,0.08,0,0,1,1,0,0,"anomaly"
0,"icmp","ecr_i","SF",520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,"anomaly"
0,"udp","other","SF",146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,44,1,0.02,0.7,0.91,0,0,0,0,0,"normal"
0,"tcp","http","SF",313,180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,1,0,0.11,177,255,1,0,0.01,0.01,0.01,0.01,0,0,"normal"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,14,1,1,0,0,0.06,0.04,0,88,14,0.16,0.09,0.01,0,0.98,1,0,0,"anomaly"
0,"tcp","ftp_data","SF",334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,16,49,1,0,1,0.14,0,0,0,0,"anomaly"
0,"tcp","http","SF",292,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,32,0,0,0,0.03,1,0,0.12,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,18,1,1,0,0,0.13,0.05,0,255,14,0.05,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",289,658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","http","SF",257,267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
0,"udp","other","SF",147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,255,1,0,0.51,0.92,0,0,0,0,0,"normal"
0,"tcp","http","RSTR",16952,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0.5,0.5,1,0,0,255,255,1,0,0,0,0,0,0.05,0.05,"anomaly"
0,"tcp","link","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,17,1,1,0,0,0.09,0.07,0,255,17,0.07,0.07,0,0,1,1,0,0,"anomaly"
0,"udp","other","SF",516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,419,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,"normal"
0,"udp","private","SF",105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,95,94,0.99,0.02,0.01,0,0,0,0,0,"normal"
0,"tcp","private","RSTR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.74,0.74,0,0,0,0.73,1,"anomaly"
0,"tcp","http","SF",244,481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","netstat","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,5,0,0,1,1,0.02,0.06,0,255,5,0.02,0.07,0,0,0,0,1,1,"anomaly"
0,"icmp","eco_i","SF",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,187,7,0.04,0.04,0.04,0,0,0,0,0,"normal"
0,"tcp","http","SF",225,2248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,50,255,1,0,0.02,0.04,0,0,0,0,"normal"
0,"tcp","http","SF",319,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,9,255,1,0,0.11,0.05,0,0,0,0,"normal"
0,"tcp","http","SF",199,893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,21,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","csnet_ns","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,23,1,1,0,0,0.09,0.06,0,255,23,0.09,0.06,0,0,1,1,0,0,"anomaly"
0,"icmp","eco_i","SF",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,4,60,1,0,1,0.25,0,0,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,14,1,1,0,0,0.05,0.06,0,255,7,0.03,0.09,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,9,1,1,0,0,0.05,0.06,0,255,9,0.04,0.06,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",202,2488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,1,0,0.16,255,255,1,0,0.01,0,0,0,0,0,"normal"
0,"udp","domain_u","SF",43,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,"normal"
0,"tcp","http","SF",232,1095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,1,0,0.15,99,255,1,0,0.01,0.02,0,0,0,0.04,"normal"
0,"tcp","http","RSTO",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.33,0.33,1,0,0,145,255,1,0,0.01,0.01,0,0,0.01,0,"normal"
0,"tcp","http","SF",212,1197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,15,0.33,0.13,0,0.07,1,0,0.4,7,255,1,0,0.14,0.03,0.14,0.02,0,0,"normal"
0,"udp","domain_u","SF",97,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,38,15,0.39,0.05,0.39,0,0,0,0,0,"normal"
0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,1,0,1,1,69,1,0,1,0.51,0,0,0,0,"anomaly"
0,"tcp","telnet","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,1,1,0,0,0.6,0.13,0,215,50,0.23,0.02,0,0.04,1,0.98,0,0,"anomaly"
0,"tcp","telnet","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,14,1,1,0,0,0.05,0.05,0,255,4,0.02,0.07,0,0,1,1,0,0,"anomaly"
0,"icmp","urp_i","SF",78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,0,0,0,0,0.2,0.04,0,255,14,0.05,0.01,0.05,0,0,0,0,0,"normal"
0,"tcp","http","SF",250,443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,24,0,0,0,0,1,0,0.08,95,255,1,0,0.01,0.03,0,0,0,0,"normal"
0,"tcp","http","SF",323,2025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,1,0,0.38,6,255,1,0,0.17,0.02,0,0.01,0,0.01,"normal"
0,"udp","domain_u","SF",43,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,"normal"
0,"tcp","vmnet","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,18,1,1,0,0,0.08,0.05,0,255,18,0.07,0.06,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,10,1,1,0,0,0.09,0.05,0,255,10,0.04,0.04,0,0,1,1,0,0,"anomaly"
99,"udp","other","SF",146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.6,0,255,1,0,0.41,0.79,0,0,0,0,0,"normal"
3,"tcp","auth","SF",10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,15,1,0.07,0.27,0.07,0,0,0,0,0,"normal"
0,"udp","domain_u","SF",45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,218,0,0,0,0,1,0,0.01,255,254,1,0.01,0.01,0,0,0,0,0,"normal"
0,"udp","private","SF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,68,0,0,0,0,0.65,0.06,0,255,128,0.5,0.06,1,0,0,0,0,0,"anomaly"
0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,55,2,0.02,1,0.02,1,0,0,0.98,1,"anomaly"
0,"udp","domain_u","SF",41,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,165,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,"normal"
0,"udp","private","SF",207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,220,188,0.85,0.01,0.85,0,0,0,0,0,"anomaly"
0,"tcp","telnet","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1,1,0,0,1,0,0,15,15,1,0,0.07,0,0.87,0.87,0,0,"anomaly"
0,"tcp","ftp_data","SF",192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,70,25,0.2,0.04,0.2,0.08,0,0,0,0,"normal"
0,"tcp","http","SF",312,1171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,27,0,0,0,0,1,0,0.15,173,255,1,0,0.01,0.02,0,0,0,0,"normal"
0,"udp","domain_u","SF",42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,1,0,0.27,255,253,0.99,0.01,0,0,0,0,0,0,"normal"
0,"udp","domain_u","SF",42,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,0,0,0,0,1,0.01,0.01,255,254,1,0.01,0,0,0,0,0,0,"normal"
0,"tcp","hostnames","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,3,1,1,0,0,0.01,0.06,0,255,19,0.07,0.08,0,0,1,1,0,0,"anomaly"
0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,1,0,1,1,11,1,0,1,0.55,0,0,0,0,"anomaly"
0,"tcp","exec","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,19,1,1,0,0,0.16,0.06,0,255,19,0.07,0.06,0,0,1,1,0,0,"anomaly"
0,"tcp","telnet","S1",299,77053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,25,6,0.24,0.16,0.04,0,0.04,0.17,0,0,"normal"
4868,"tcp","other","RSTR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.74,1,0,0,0,1,1,"anomaly"
0,"tcp","hostnames","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,8,0,0,1,1,0.03,0.06,0,255,8,0.03,0.08,0,0,0,0,1,1,"anomaly"
0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,1,0,1,2,80,1,0,1,0.5,0,0,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,1,1,0,0,0.11,0.18,0,255,3,0.01,0.08,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,14,1,1,0,0,0.05,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0,"anomaly"
3918,"udp","other","SF",146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.57,0.82,0,0,0,0,0,"normal"
0,"tcp","discard","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,19,1,1,0,0,0.07,0.05,0,255,6,0.02,0.08,0,0,1,1,0,0,"anomaly"
0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,10,0,0,1,1,0.05,0.07,0,255,10,0.04,0.08,0,0,0,0,1,1,"anomaly"
0,"tcp","nntp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,21,1,1,0,0,0.17,0.04,0,255,21,0.08,0.04,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",197,1415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,83,83,1,0,0.01,0,0,0,0,0,"normal"
0,"tcp","discard","RSTO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,4,0,0,1,1,0.02,0.07,0,255,4,0.02,0.07,0,0,0,0,1,1,"anomaly"
0,"tcp","http","SF",211,923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,30,0,0,0,0,1,0,0.07,25,255,1,0,0.04,0.02,0,0,0,0,"normal"
0,"icmp","eco_i","SF",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,14,1,0,1,1,0,0,0,0,"anomaly"
0,"tcp","http","SF",246,1718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0,0,"normal"
0,"tcp","ftp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,5,1,1,0,0,0.02,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","ftp_data","SF",10261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,119,21,0.18,0.04,0.18,0,0.01,0,0,0,"normal"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,8,1,1,0,0,0.03,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","uucp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,14,1,1,0,0,0.15,0.06,0,255,14,0.05,0.06,0,0,1,1,0,0,"anomaly"
5,"tcp","smtp","SF",951,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,72,48,0.67,0.04,0.01,0,0,0,0,0,"normal"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,13,1,1,0,0,0.05,0.06,0,255,28,0.11,0.06,0,0,1,1,0,0,"anomaly"
0,"udp","private","SF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,75,0.29,0.13,0.93,0,0,0,0.07,0,"anomaly"
0,"tcp","csnet_ns","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,15,1,1,0,0,0.12,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,18,1,1,0,0,0.16,0.06,0,255,38,0.15,0.05,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",324,1230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,18,255,1,0,0.06,0.05,0,0,0,0,"normal"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,3,1,1,0,0,0.01,0.06,0,255,5,0.02,0.08,0,0,1,1,0,0,"anomaly"
261,"udp","other","SF",147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.6,0.93,0,0,0,0,0,"normal"
0,"tcp","link","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,19,1,1,0,0,0.09,0.05,0,255,19,0.07,0.06,0,0,1,1,0,0,"anomaly"
0,"tcp","ftp_data","SF",374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,220,98,0.4,0.03,0.4,0.02,0,0,0,0,"normal"
0,"tcp","ftp_data","SF",334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,250,100,0.4,0.02,0.4,0,0,0,0,0,"anomaly"
